session_id,start_ts,end_ts,duration_min,msgs,user_msgs,peer_msgs,top_intent,top_intent_p,top_topics,recent
sess_2325,2025-03-13T16:17:00,2025-03-13T16:17:00,0.0,1,1,0,statement,1.0,мде:1;интересные:1;развлечения:1,user: “Мде интересные у вас развлечения”
sess_2326,2025-03-13T19:20:00,2025-03-13T22:40:00,200.0,45,23,22,statement,0.444,так:5;что:3;как:3,peer: “Ну сказал бы жалко кота” | user: “Да я вообще не понимал что сказать”
sess_2327,2025-03-14T09:07:00,2025-03-14T11:43:00,156.0,31,16,15,statement,0.581,еще:4;как:3;прям:2,"user: “Ну и интересно как эксперимент попробовать разные кухни” | peer: “А, я протупил”"
sess_2328,2025-03-14T15:55:00,2025-03-14T16:08:00,13.0,12,4,8,short_reply,0.583,<media>:2;ето:2;прям:1,"user: “А это сегодня” | peer: “Пиздец, ты прям помолодел”"
sess_2329,2025-03-16T06:07:00,2025-03-16T06:07:00,0.0,1,0,1,short_reply,1.0,братик:1;жив:1,"peer: “Братик, ты жив?”"
sess_2330,2025-03-16T08:59:00,2025-03-16T08:59:00,0.0,1,1,0,short_reply,1.0,жив:1,user: “Жив”
sess_2331,2025-03-16T20:43:00,2025-03-16T21:00:00,17.0,9,4,5,statement,0.444,жив:1;сходил:1;старые:1,"user: “Выкинул все старые шкафы, 7 часов и вуаля” | user: “<media>”"
sess_2332,2025-03-17T16:38:00,2025-03-17T16:45:00,7.0,10,4,6,statement,0.6,если:2;шимен:1;справится:1,user: “Да думаю пока че делать” | peer: “Отдохни”
sess_2333,2025-03-17T21:19:00,2025-03-17T22:34:00,75.0,24,10,14,short_reply,0.458,вроде:2;так:2;немного:2,"user: “Ну так достаточно” | user: “Вроде на несущих у меня там уже бетонная шпаклевка, там хуевато, несущие более меннее из говна какого то сделаны”"
sess_2334,2025-03-18T20:55:00,2025-03-18T21:22:00,27.0,9,3,6,short_reply,0.778,прекрасным:2;вечерней:1;температурой:1,user: “Как мне тебя помнить прекрасным мужем” | peer: “Да”
sess_2335,2025-03-19T12:48:00,2025-03-19T13:36:00,48.0,5,2,3,short_reply,1.0,<media>:1;охуенна:1;делал:1,user: “Да” | peer: “Кросивое”
sess_2336,2025-03-19T15:47:00,2025-03-19T15:47:00,0.0,2,1,1,short_reply,1.0,болеешь:1,peer: “Да” | user: “А ты болеешь?”
sess_2337,2025-03-20T09:53:00,2025-03-20T17:14:00,441.0,48,17,31,statement,0.583,что:4;хочу:3;вообщем:3,peer: “А там посмотрим” | peer: “Ну что хочу сказать. Удаленка эт прикольно. Мне нужен ссд И карточка помощнее”
sess_2338,2025-03-21T12:19:00,2025-03-21T12:46:00,27.0,26,8,18,statement,0.577,что:2;или:2;рисовать:2,"peer: “Шо у вас по погоде? Масвэ уже сухо всё ветренно” | peer: “Пожалуй вздремну, а потом буду ебаттся с вектором”"
sess_2339,2025-03-21T15:25:00,2025-03-21T15:57:00,32.0,7,4,3,short_reply,0.571,<media>:2;чето:1;пропустил:1,peer: “Ого!” | peer: “У нас солныщкл”
sess_2340,2025-03-23T23:11:00,2025-03-23T23:30:00,19.0,6,4,2,short_reply,0.5,сварил:1;квас:1;литров:1,user: “Ещё две на балконе охлаждаются” | peer: “Хоспаде какова красота”
sess_2341,2025-03-24T09:41:00,2025-03-24T09:48:00,7.0,4,2,2,statement,1.0,так:1;сравнении:1;удаленка:1,"user: “Ну да, для векторной иллюстрации” | peer: “Шимен, я как понял адобе иллюстратор как раз для векторной графики. Сижу сейчас ищу на скачку. Дома опробую надеюсь комп не наебнется”"
sess_2342,2025-03-24T22:38:00,2025-03-24T23:55:00,77.0,47,15,32,statement,0.532,<media>:3;типо:2;нифигасе:2,user: “А ты не знаешь типа щас вина вот этого уже не делают что-ли? Ну которое было по 450 рублей” | user: “Краснодарское”
sess_2343,2025-03-25T06:37:00,2025-03-25T07:20:00,43.0,2,0,2,short_reply,0.5,брат:1;давно:1;вино:1,peer: “Хз брат” | peer: “Я давно это вино в ходу не видел”
sess_2344,2025-03-26T09:00:00,2025-03-26T11:17:00,137.0,15,9,6,statement,0.533,батч:2;рисовать:1;горьковат:1,"user: “<media>” | user: “У отца конечно без всяких таких наворотов типо лимонной цедры и кориандра, но я художник я так вижу”"
sess_2345,2025-03-26T13:24:00,2025-03-26T14:07:00,43.0,8,3,5,short_reply,0.875,<media>:3;нихуя:1;оплачен:1,user: “<media>” | peer: “Красота”
sess_2346,2025-03-26T16:11:00,2025-03-26T18:01:00,110.0,15,8,7,statement,0.467,<media>:3;для:2;дрочки:2,user: “<media>” | user: “Даже ВКонтакте намекает”
sess_2347,2025-03-26T23:25:00,2025-03-27T00:10:00,45.0,8,3,5,statement,0.5,штош:1;забыл:1;аспергера:1,"user: “Меня выгнали из чата Аспергера, я написал вечер в хату аутисты” | peer: “Бляяяя😅😅😅😅😅”"
sess_2348,2025-03-27T08:01:00,2025-03-27T14:00:00,359.0,40,17,23,statement,0.575,<media>:4;чат:3;что:2,"user: “Ну прям личных нет наверное, делаю что то для общины / якуба” | peer: “о, в вотсап добавили расшифровку сообщений!!!”"
sess_2349,2025-03-27T16:18:00,2025-03-27T16:27:00,9.0,5,1,4,short_reply,0.8,рыбу:1;мариновал:1;решил:1,peer: “аккуратно” | peer: “Скоро ж свадьба”
sess_2350,2025-03-27T21:14:00,2025-03-27T22:10:00,56.0,11,4,7,short_reply,0.727,<media>:3;шимен:1;можешь:1,peer: “А как по другому” | peer: “Чем богаты”
sess_2351,2025-03-28T08:36:00,2025-03-28T11:31:00,175.0,33,14,19,statement,0.545,конечно:2;видно:2;сложно:2,"user: “Вот алкоголь да, видно изменения” | user: “Ну не видно, а чувствуется”"
sess_2352,2025-04-01T15:23:00,2025-04-01T19:18:00,235.0,25,12,13,short_reply,0.48,<media>:2;красота:2;даже:2,peer: “Ебать” | peer: “Красота”
sess_2353,2025-04-04T12:03:00,2025-04-04T14:53:00,170.0,35,14,21,statement,0.629,прям:3;жук:3;<media>:2,peer: “Жоско” | peer: “С жуком рыжим <This message was edited>”
sess_2354,2025-04-06T10:28:00,2025-04-06T12:00:00,92.0,11,4,7,short_reply,0.818,<media>:3;даааа:1;пиздец:1,peer: “Ну вот” | peer: “Хорошо сделали”
sess_2355,2025-04-18T11:31:00,2025-04-18T17:12:00,341.0,137,56,81,statement,0.591,как:7;алкоголь:5;типо:5,"user: “Я же могу свое логику применить для создания чего то интересного и полезного” | user: “Раньше алкоголь был режимом маскировки чтобы чувствовать себя более раслабленным в общении с людьми, и я каким то образом стал маскировать себя от самого себя”"
sess_2356,2025-04-18T19:13:00,2025-04-18T19:14:00,1.0,4,0,4,short_reply,0.5,для:1;кого:1;если:1,"peer: “Дизайнаю, вкусы” | peer: “Отчего это бесполезно то”"
sess_2357,2025-04-20T21:00:00,2025-04-20T23:29:00,149.0,37,17,20,statement,0.568,может:3;<media>:3;конечно:2,user: “<media>” | peer: “😁”
sess_2358,2025-04-21T08:44:00,2025-04-21T08:45:00,1.0,3,0,3,statement,0.667,народ:1;погнали:1;нахуй:1,"peer: “Бля ебать конечно, когда 2 недели хуи пинаешь, вообще отрываешься от реальности” | peer: “Пиздец”"
sess_2359,2025-04-21T12:34:00,2025-04-21T14:00:00,86.0,3,2,1,statement,0.667,хотели:1;зажигалку:1;отжать:1,"user: “Походит такое тело лет 25, с татуировкой на лице, стреляет сигарету, потом просит зажигалку, отдает зажигалку, потом говорит а можешь мне отдать зажигалку, я говорю нет у меня она единственная,он так…” | peer: “Пиздец😁 Вежливый какой отжимала”"
sess_2360,2025-04-22T17:09:00,2025-04-22T17:09:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_2361,2025-04-24T10:24:00,2025-04-24T10:24:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_2362,2025-05-06T16:21:00,2025-05-06T16:41:00,20.0,8,3,5,short_reply,0.875,корел:2;шимен:1;что:1,user: “<media>” | peer: “Лучший”
sess_2363,2025-05-07T08:54:00,2025-05-07T08:59:00,5.0,9,2,7,statement,0.444,если:1;хорошая:1;короче:1,peer: “Там со всякими примочками есть” | peer: “Короче тема”
sess_2364,2025-05-11T09:07:00,2025-05-11T09:07:00,0.0,1,1,0,statement,1.0,прикольная:1;штука:1;удобно:1,"user: “Ну прикольная штука, удобно”"
sess_2365,2025-05-11T12:08:00,2025-05-11T12:43:00,35.0,3,1,2,short_reply,0.667,швабру:1;взял:1;прям:1,peer: “Ну я прям кайфанул” | user: “Да”
sess_2366,2025-05-12T10:14:00,2025-05-12T13:29:00,195.0,54,17,37,statement,0.648,шимен:3;себя:3;помню:2,peer: “Ага да” | peer: “Плашки”
sess_2367,2025-05-13T08:26:00,2025-05-13T10:24:00,118.0,18,6,12,short_reply,0.5,назад:2;письку:2;орз:2,user: “Вейп” | peer: “Ну вот за письку и держись”
sess_2368,2025-05-13T14:36:00,2025-05-13T15:07:00,31.0,53,22,31,statement,0.547,еще:4;может:3;скорую:2,peer: “Ого. Прям хлеб?” | user: “Вообще другой вкус если с магазинным сравнивать”
sess_2369,2025-05-14T10:07:00,2025-05-14T11:11:00,64.0,53,17,36,statement,0.547,работать:4;нахуй:3;как:3,peer: “Но это опционально” | user: “Ха щас кто-то в чате общины написал евреи геи”
sess_2370,2025-05-14T13:25:00,2025-05-14T13:25:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_2371,2025-05-14T18:09:00,2025-05-14T20:58:00,169.0,47,19,28,statement,0.489,отправил:3;<media>:3;макет:2,peer: “Ебать” | peer: “Круто бля”
sess_2372,2025-05-15T22:51:00,2025-05-15T22:55:00,4.0,3,1,2,ask_explanation,0.333,шабат:1;как:1;думаешь:1,peer: “😅” | peer: “Я не думаю что залы из пшеницы”
sess_2373,2025-05-16T17:12:00,2025-05-16T17:34:00,22.0,6,2,4,short_reply,0.833,нормально:1;получилось:1;про:1,peer: “Отлично” | peer: “В ВСК будет деньга”
sess_2374,2025-05-18T20:04:00,2025-05-18T21:43:00,99.0,4,1,3,short_reply,0.75,монотонно:2;сказал:1;что:1,peer: “Но не монотонно” | peer: “Просто типо гнусавишь”
sess_2375,2025-05-19T12:10:00,2025-05-19T16:55:00,285.0,168,59,109,statement,0.673,конечно:11;как:10;блять:7,user: “Я не понимаю ну приехал ты на природу ну насладись ты спокойствием деревенской тишиной” | peer: “Вот тоже”
sess_2376,2025-05-20T09:42:00,2025-05-20T15:42:00,360.0,157,52,105,statement,0.643,как:9;так:9;<media>:7,peer: “Какую-то одну” | peer: “Чот такое”
sess_2377,2025-05-21T08:59:00,2025-05-21T18:35:00,576.0,40,17,23,statement,0.575,что:3;мог:2;ебанул:1,"user: “Новой оригинальной темы я не придумал, да. И материала у меня нет” | peer: “А мог бы стать стенд ар комедиантов”"
sess_2378,2025-05-22T18:18:00,2025-05-22T18:32:00,14.0,4,1,3,short_reply,0.75,какое:1;животное:1;похож:1,peer: “Блиц” | peer: “Ну это легко”
sess_2379,2025-05-23T08:44:00,2025-05-23T10:38:00,114.0,6,4,2,statement,0.5,расстроился:1;что-ли:1;нихуя:1,user: “Ясно” | user: “Ну это 3 из моих вариантов”
sess_2380,2025-05-23T15:15:00,2025-05-23T15:15:00,0.0,1,1,0,short_reply,1.0,теперь:1;растроился:1,user: “Вот теперь растроился”
sess_2381,2025-05-23T17:54:00,2025-05-23T18:53:00,59.0,7,1,6,statement,0.571,почему:1;спросил:1;ответил:1,"peer: “Хехе. А я вот жду Сергеевну, на шабат пойдем” | peer: “В гости”"
